HB7A0M,2023-10-09 06:00:00,9,10,2023,06:00,1 3 4 5,,LR,28326,CH,L
QM8S0I,2023-06-28 04:00:00,28,6,2023,04:00,1,,PA,7251,CH,H
BI1B9U,2022-09-19 11:00:00,19,9,2022,11:00,1 3,NONE,KR,5201,TA,L
PR0U3J,2023-10-19 06:00:00,19,10,2023,06:00,3 4 5,,PA,8625,CH,H
PR0U3J,2022-10-18 21:30:00,18,10,2022,21:30,3 4 5,,PA,8625,CH,L
QM8S0I,2022-08-15 14:00:00,15,8,2022,14:00,1 4,,KR,7699,TA,H
DC2T7H,2024-02-10 19:45:00,10,2,2024,19:45,1 3 4,,SG,7294,TA,H
DC2T7H,2024-01-13 18:00:00,13,1,2024,18:00,1 3 4,,SG,7294,TA,L
QM8S0I,2023-08-21 18:00:00,21,8,2023,18:00,1 3 0,FW BUNKER,PA,8455,CH,H
XX0U9N,2023-10-25 00:01:00,25,10,2023,00:01,1 3 4 5,,LR,11918,CH,L
UT2B7J,2023-10-25 18:00:00,25,10,2023,18:00,1 3 4 5 0,3 Berth Discharging: OCHV5 / OSLP2 /OSK2,LR,11918,CH,L
QM8S0I,2022-07-20 23:30:00,20,7,2022,23:30,1,,KR,7215,CH,L
DC2T7H,2023-09-22 22:00:00,22,9,2023,22:00,1 3,,HK,8006,TA,L
QM8S0I,2024-02-04 13:30:00,4,2,2024,13:30,3 4 5 7,,PA,12197,CH,L
QM8S0I,2022-03-06 16:00:00,6,3,2022,16:00,3 4,N.A,KR,5203,CH,L
QM8S0I,2023-03-21 18:00:00,21,3,2023,18:00,1 3,,PA,24409,CH,H
QM8S0I,2022-07-12 18:00:00,12,7,2022,18:00,1 3 4,,KR,8562,CH,H
QM8S0I,2023-07-04 06:00:00,4,7,2023,06:00,1 5,,KR,6270,CH,L
QM8S0I,2023-07-10 07:00:00,10,7,2023,07:00,1 3 4 5,,KR,6270,CH,H
QM8S0I,2022-11-18 21:00:00,18,11,2022,21:00,1 3,,PA,4833,CH,L
QM8S0I,2022-11-16 10:00:00,16,11,2022,10:00,1 3,,PA,4833,CH,H
PR0U3J,2023-06-05 07:00:00,5,6,2023,07:00,1 4,,KR,7143,TA,L
QM8S0I,2023-04-21 07:00:00,21,4,2023,07:00,1 3 4 5,Deslop,PA,7353,CH,L
DC2T7H,2023-04-21 05:45:00,21,4,2023,05:45,1 3 4 5,Deslop,PA,7353,CH,L
QM8S0I,2024-02-01 08:00:00,1,2,2024,08:00,1 3 4,,SG,4160,TA,H
QM8S0I,2022-11-14 09:00:00,14,11,2022,09:00,3 5,,MH,8539,CH,H
DC2T7H,2023-05-12 08:00:00,12,5,2023,08:00,3 4 5,,MH,16448,CH,H
DC2T7H,2023-01-08 18:00:00,8,1,2023,18:00,1 3 4,,KR,8254,TA,L
QM8S0I,2023-09-11 20:00:00,11,9,2023,20:00,1 3 4 5,,KR,8581,CH,L
PR0U3J,2023-11-05 16:00:00,5,11,2023,16:00,1,,LR,4188,TA,H
QM8S0I,2024-02-08 20:00:00,8,2,2024,20:00,3 4 5,,PA,6976,CH,H
PR0U3J,2022-01-16 15:00:00,16,1,2022,15:00,1 3 4,,PA,5679,CH,H
PR0U3J,2023-12-10 07:00:00,10,12,2023,07:00,1 3 4 5,,SG,6389,TA,H
QM8S0I,2023-02-23 18:00:00,23,2,2023,18:00,1 3,,SG,4160,TA,L
DC2T7H,2023-01-17 02:00:00,17,1,2023,02:00,1 3,,SG,4160,TA,L
PR0U3J,2023-09-21 12:00:00,21,9,2023,12:00,1 3 4 5,,LR,12862,TA,H
BI1B9U,2023-08-03 19:00:00,3,8,2023,19:00,1 3,,CN,2995,TA,H
QM8S0I,2024-02-21 17:00:00,21,2,2024,17:00,1 3 5,,PA,2993,CH,H
QM8S0I,2022-04-27 15:00:00,27,4,2022,15:00,1,,PA,4873,CH,L
OV4U3U,2023-05-07 12:00:00,7,5,2023,12:00,1,,CN,4214,CH,L
OV4U3U,2023-05-06 22:00:00,6,5,2023,22:00,1,,CN,4214,CH,L
QM8S0I,2022-10-05 09:30:00,5,10,2022,09:30,1,,KR,8577,TA,L
QM8S0I,2023-11-07 10:00:00,7,11,2023,10:00,1 3 4,,KR,8277,TA,L
QM8S0I,2022-12-30 19:00:00,30,12,2022,19:00,1,,KR,7072,CH,H
YR3Y3O,2022-01-23 01:00:00,23,1,2022,01:00,1,,MT,14034,CH,L
DC2T7H,2023-03-27 07:00:00,27,3,2023,07:00,3 4,,SG,29991,TA,L
DC2T7H,2023-03-16 23:00:00,16,3,2023,23:00,3 4,,SG,29991,TA,L
DC2T7H,2023-03-29 12:00:00,29,3,2023,12:00,3 4,,SG,29991,TA,L
BI1B9U,2022-06-07 03:00:00,7,6,2022,03:00,1 3 4,,LR,5105,CH,L
QM8S0I,2022-11-13 06:15:00,13,11,2022,06:15,3 4,,KR,8279,CH,L
QM8S0I,2022-11-12 23:00:00,12,11,2022,23:00,3 4,,KR,8279,CH,H
BI1B9U,2023-01-30 08:00:00,30,1,2023,08:00,1 3 4 5,,LR,5105,CH,H
BI1B9U,2023-06-13 03:00:00,13,6,2023,03:00,1 3 5 7,,LR,5105,CH,L
DC2T7H,2024-01-26 03:30:00,26,1,2024,03:30,3 4 5,,KR,11587,TA,H
BI1B9U,2023-05-12 02:30:00,12,5,2023,02:30,1 3 4 7,,LR,5105,CH,L
BI1B9U,2023-03-08 00:30:00,8,3,2023,00:30,1 3 4 5,,LR,5105,CH,L
BI1B9U,2022-01-16 20:00:00,16,1,2022,20:00,1 3 4,,KR,8279,CH,H
QM8S0I,2022-02-25 17:00:00,25,2,2022,17:00,1 3 4,,KR,8279,CH,L
QM8S0I,2023-03-19 03:00:00,19,3,2023,03:00,3 4 5,,KR,8625,CH,H
ZH7C8E,2024-03-23 07:00:00,23,3,2024,07:00,1 2 4,,LR,21275,CH,L
QM8S0I,2022-11-14 17:30:00,14,11,2022,17:30,1 3 4 5,,KR,7373,CH,H
OM1S7B,2024-03-22 10:00:00,22,3,2024,10:00,1 3 4 5,,BS,8247,TA,H
QM8S0I,2023-02-12 08:00:00,12,2,2023,08:00,1 3 4,,HK,6028,CH,H
WE8I3W,2022-09-01 13:00:00,1,9,2022,13:00,3 4 5 0,PROVISION,PA,4202,TA,H
QM8S0I,2024-01-30 14:00:00,30,1,2024,14:00,1 3 0,"BUNKER SUPPLY,FRESH WATER SUPPLY",PA,8271,TA,L
DC2T7H,2022-02-10 19:00:00,10,2,2022,19:00,1 3,,PA,8271,TA,L
QM8S0I,2022-12-17 01:00:00,17,12,2022,01:00,1 3 4,,KR,4972,CH,H
JP9G6M,2023-08-11 08:00:00,11,8,2023,08:00,1 3 5,,LR,5105,CH,L
QM8S0I,2022-11-15 11:00:00,15,11,2022,11:00,1 3 4,,PA,5679,CH,H
PR0U3J,2023-04-03 03:30:00,3,4,2023,03:30,1 3,N/A,SG,9800,TA,L
QM8S0I,2022-10-11 10:00:00,11,10,2022,10:00,1 3 5,,PA,6489,CH,H
OV4U3U,2024-02-24 23:00:00,24,2,2024,23:00,1,,PA,2999,CH,H
UT2B7J,2022-05-31 05:00:00,31,5,2022,05:00,3,,PH,11773,TA,L
QM8S0I,2023-11-08 21:00:00,8,11,2023,21:00,1 3 4 5,,HK,8045,CH,L
QM8S0I,2022-03-30 09:00:00,30,3,2022,09:00,1 3,,PA,3376,CH,H
KY4Z5I,2024-01-06 23:59:00,6,1,2024,23:59,3 4,,HK,29266,TA,H
QM8S0I,2023-06-23 07:00:00,23,6,2023,07:00,3 4 5,,KR,8625,CH,L
QM8S0I,2022-11-19 13:00:00,19,11,2022,13:00,1 3 4 5,,PA,30052,TA,L
QM8S0I,2023-01-12 13:00:00,12,1,2023,13:00,1,,PA,4833,TA,L
QM8S0I,2023-01-11 18:30:00,11,1,2023,18:30,1,,PA,4833,TA,L
QM8S0I,2023-10-05 08:00:00,5,10,2023,08:00,1,,CN,2995,TA,H
QM8S0I,2023-03-22 10:00:00,22,3,2023,10:00,1,,CN,5163,CH,L
DC2T7H,2023-09-27 13:30:00,27,9,2023,13:30,1,,LR,4188,TA,L
PR0U3J,2022-03-02 10:00:00,2,3,2022,10:00,3 4 5,,IT,18034,TA,L
PR0U3J,2022-03-03 08:00:00,3,3,2022,08:00,3 4 5,,IT,18034,TA,L
QM8S0I,2022-12-05 10:00:00,5,12,2022,10:00,1,,KR,5002,CH,L
QM8S0I,2022-08-15 14:00:00,15,8,2022,14:00,1,,KR,2706,TA,H
PR0U3J,2022-07-21 12:00:00,21,7,2022,12:00,1 3,,KR,8254,TA,L
PR0U3J,2022-03-02 04:00:00,2,3,2022,04:00,1 3 4,,HK,12099,TA,H
PR0U3J,2022-09-18 14:00:00,18,9,2022,14:00,3 4,,PA,20108,CH,L
QM8S0I,2022-06-16 14:00:00,16,6,2022,14:00,1,,KR,7217,TA,H
VA4U7J,2023-06-24 09:00:00,24,6,2023,09:00,1,,CN,4214,CH,L
QM8S0I,2023-08-15 08:30:00,15,8,2023,08:30,1,,PH,11773,TA,L
PR0U3J,2023-10-30 09:35:00,30,10,2023,09:35,1 4 5,,PA,3109,CH,L
BI1B9U,2023-10-01 23:30:00,1,10,2023,23:30,1 3 4,,PA,3109,CH,H
DC2T7H,2023-11-07 05:00:00,7,11,2023,05:00,1,,PA,3109,CH,H
BI1B9U,2023-04-21 16:30:00,21,4,2023,16:30,1 3 4 5,,LR,5105,CH,L
PR0U3J,2024-03-04 21:00:00,4,3,2024,21:00,1 3 5,n/a,PA,5487,CH,L
QM8S0I,2023-06-17 16:00:00,17,6,2023,16:00,1,,CN,5163,CH,L
BI1B9U,2022-11-16 22:00:00,16,11,2022,22:00,1 3 4 5,,LR,5105,CH,H
BI1B9U,2022-08-10 12:00:00,10,8,2022,12:00,1 3 4 5,,LR,5105,CH,L
CG8F2B,2023-11-01 12:30:00,1,11,2023,12:30,1 3 4,,SG,4160,TA,H
BI1B9U,2022-03-18 13:00:00,18,3,2022,13:00,1 3,,PA,3376,CH,L
BI1B9U,2022-08-26 15:00:00,26,8,2022,15:00,1 3,,MH,5422,TA,L
QM8S0I,2023-01-28 07:00:00,28,1,2023,07:00,1 3,,KR,5002,CH,H
KT2H6C,2023-02-20 10:00:00,20,2,2023,10:00,3 4 5,,PA,6823,CH,H
YB4X0D,2022-05-28 05:00:00,28,5,2022,05:00,1 3,,HK,8562,CH,L
QM8S0I,2023-04-02 15:00:00,2,4,2023,15:00,1 3 4,,CN,2995,TA,H
DC2T7H,2022-07-16 19:00:00,16,7,2022,19:00,1 3,,KR,8254,TA,H
DC2T7H,2023-03-02 23:00:00,2,3,2023,23:00,1 3 4,,PA,6052,TA,H
QM8S0I,2024-03-02 02:00:00,2,3,2024,02:00,1 3,,CN,2995,TA,L
QM8S0I,2022-09-08 12:00:00,8,9,2022,12:00,3 4,,KR,7551,CH,L
BI1B9U,2022-07-29 22:00:00,29,7,2022,22:00,1 3,,PA,5679,CH,H
SD0A8X,2022-07-09 22:00:00,9,7,2022,22:00,1,,CN,8525,TA,L
BI1B9U,2022-03-01 11:00:00,1,3,2022,11:00,1 3 4,,KR,8686,CH,H
QM8S0I,2022-10-23 01:00:00,23,10,2022,01:00,1 3,,MT,8261,TA,L
IM6F3R,2024-01-12 02:00:00,12,1,2024,02:00,1 3 4 5 0,SLOP DISPOSAL TO SLOP BARGE,LR,11987,CH,H
QM8S0I,2023-09-05 12:00:00,5,9,2023,12:00,1 3 4,,CN,4605,CH,H
QM8S0I,2023-04-30 02:00:00,30,4,2023,02:00,1,,ID,2888,CH,L
QM8S0I,2023-10-13 23:30:00,13,10,2023,23:30,1 3 4 5,,LR,5105,CH,L
DC2T7H,2022-11-17 14:00:00,17,11,2022,14:00,1 4,,CN,2995,TA,L
PR0U3J,2024-02-03 11:00:00,3,2,2024,11:00,1 3 4 5,,PA,3109,CH,L
QM8S0I,2023-05-11 02:00:00,11,5,2023,02:00,1 3 4 5,,MH,8539,CH,L
JP9G6M,2022-01-20 12:00:00,20,1,2022,12:00,4,,TH,2487,TA,L
DC2T7H,2022-08-21 18:00:00,21,8,2022,18:00,1,,CN,2999,TA,L
LS4I3U,2024-03-02 07:00:00,2,3,2024,07:00,3 4 5,,MH,12098,TA,H
QM8S0I,2023-12-16 11:00:00,16,12,2023,11:00,2 3 4,,PA,23464,CH,L
DC2T7H,2023-06-01 20:30:00,1,6,2023,20:30,3,,PA,11749,CH,H
QM8S0I,2022-09-13 06:00:00,13,9,2022,06:00,3 4,,MH,16084,CH,L
DC2T7H,2023-02-14 12:00:00,14,2,2023,12:00,3 4 5 0,"Flag safety inspection, De-sludge",LR,7783,TA,L
DC2T7H,2023-07-17 09:00:00,17,7,2023,09:00,3 4 5,,LR,8239,CH,L
PR0U3J,2023-03-20 11:40:00,20,3,2023,11:40,1 3 4 5,,PA,11724,CH,H
UT2B7J,2022-02-02 10:00:00,2,2,2022,10:00,1,,HK,8562,CH,L
UT2B7J,2022-03-20 10:00:00,20,3,2022,10:00,1 3 5,,HK,8562,CH,L
QM8S0I,2022-08-25 03:00:00,25,8,2022,03:00,1 3 4,,CN,2995,TA,L
QM8S0I,2023-02-11 09:30:00,11,2,2023,09:30,3 4 5,,LR,11733,CH,L
BI1B9U,2022-06-30 11:00:00,30,6,2022,11:00,1,,SG,9800,TA,H
DC2T7H,2022-06-30 08:00:00,30,6,2022,08:00,1,,SG,9800,TA,L
HB7A0M,2022-12-27 17:30:00,27,12,2022,17:30,1 3,,MH,29327,TA,L
PR0U3J,2023-10-07 10:00:00,7,10,2023,10:00,3 0,DE-SLOPPING BASE OIL,PA,7294,TA,L
UT2B7J,2022-02-12 11:00:00,12,2,2022,11:00,1 3 4,,MH,11773,CH,H
QM8S0I,2022-04-12 08:00:00,12,4,2022,08:00,1 3 4,,PA,5988,CH,H
BI1B9U,2024-01-13 17:00:00,13,1,2024,17:00,1,,PA,3109,CH,L
QM8S0I,2023-09-11 07:30:00,11,9,2023,07:30,3 4 5,,PA,11580,CH,L
YR3Y3O,2023-01-05 20:00:00,5,1,2023,20:00,1 3 5,,IT,11270,CH,H
DC2T7H,2022-07-11 10:00:00,11,7,2022,10:00,1 3 4 5,,PA,5988,CH,L
QM8S0I,2023-07-26 22:00:00,26,7,2023,22:00,1 4 5 0,"De-slop,Tank cleaning",PA,7353,CH,L
QM8S0I,2022-02-03 22:00:00,3,2,2022,22:00,1 4,,PA,7430,CH,L
PR0U3J,2023-12-23 08:00:00,23,12,2023,08:00,1 3 4 5 0,SAFETY EQUIPMENT SERVICE,MH,29565,CH,L
QM8S0I,2023-02-04 20:00:00,4,2,2023,20:00,1 3 4 0,DESLOPPING,SG,5518,CH,H
QM8S0I,2022-05-31 08:00:00,31,5,2022,08:00,1 3 5 0,Provision,PA,16440,CH,L
QM8S0I,2023-09-23 05:30:00,23,9,2023,05:30,3 4 5,,PA,8625,CH,H
HB7A0M,2023-04-30 10:00:00,30,4,2023,10:00,1 3 4 5,,BM,29680,TA,L
VA4U7J,2024-02-17 13:00:00,17,2,2024,13:00,1 3 4 5 0,Annual survey,MH,29460,TA,L
QM8S0I,2022-12-15 12:20:00,15,12,2022,12:20,1 3 4 5,,KR,8294,TA,H
QM8S0I,2023-06-08 18:00:00,8,6,2023,18:00,3 4 5,,KR,12110,CH,L
PR0U3J,2023-08-18 13:00:00,18,8,2023,13:00,1,N/A,KR,11565,CH,H
QM8S0I,2022-01-31 02:00:00,31,1,2022,02:00,1 3 4 5,N.A,KR,5203,CH,H
PR0U3J,2023-01-05 12:00:00,5,1,2023,12:00,1 3 5,,PA,13517,CH,H
HB7A0M,2022-07-04 17:00:00,4,7,2022,17:00,1 3 4,,LR,30259,CH,L
BI1B9U,2023-08-10 18:00:00,10,8,2023,18:00,1 4,,PA,5758,CH,L
QM8S0I,2022-05-02 01:00:00,2,5,2022,01:00,7,,PA,11780,CH,H
QM8S0I,2022-02-27 15:00:00,27,2,2022,15:00,1 3 4,,MH,16084,CH,H
DC2T7H,2023-01-06 20:00:00,6,1,2023,20:00,1 3 4 0,de-slopping,PA,5988,CH,L
QM8S0I,2022-01-22 05:00:00,22,1,2022,05:00,1 3 4,,PA,11290,CH,H
QM8S0I,2023-12-08 05:00:00,8,12,2023,05:00,3 4 5,,NO,16411,CH,H
BI1B9U,2024-02-25 09:00:00,25,2,2024,09:00,1,,TH,2562,TA,L
UT2B7J,2023-03-03 14:00:00,3,3,2023,14:00,3 4 5,,MH,16484,CH,H
QM8S0I,2023-05-23 04:00:00,23,5,2023,04:00,1 3 4 0,"provision, bunkering, fresh water supply",PA,6944,CH,H
BI1B9U,2022-06-30 02:00:00,30,6,2022,02:00,1 3,,PA,8278,CH,H
BI1B9U,2022-06-29 13:30:00,29,6,2022,13:30,1 3,,PA,8278,CH,H
BI1B9U,2024-02-24 12:00:00,24,2,2024,12:00,1,,CN,4541,CH,H
DC2T7H,2022-07-03 15:00:00,3,7,2022,15:00,1,,HK,8944,TA,L
QM8S0I,2022-05-11 07:00:00,11,5,2022,07:00,3 4,BUNKERING/SUPPLY,KR,8539,CH,L
OV4U3U,2023-11-24 20:00:00,24,11,2023,20:00,1,,CN,4214,CH,L
OV4U3U,2024-01-26 02:00:00,26,1,2024,02:00,1,,CN,4214,CH,H
PR0U3J,2023-12-09 17:00:00,9,12,2023,17:00,1,,CN,4541,CH,L
PR0U3J,2023-12-10 06:00:00,10,12,2023,06:00,1,,CN,4541,CH,H
PR0U3J,2023-10-09 15:00:00,9,10,2023,15:00,1,,CN,4541,CH,L
BI1B9U,2024-01-06 07:00:00,6,1,2024,07:00,1,,CN,4541,CH,H
PR0U3J,2023-10-26 20:00:00,26,10,2023,20:00,1,,CN,4541,CH,L
QM8S0I,2023-06-04 03:00:00,4,6,2023,03:00,3 4,,LR,11733,CH,H
OV4U3U,2023-09-21 11:30:00,21,9,2023,11:30,1 3,,CN,4541,CH,H
QM8S0I,2023-05-25 08:00:00,25,5,2023,08:00,3 4,,HK,6028,CH,L
QM8S0I,2023-06-06 09:30:00,6,6,2023,09:30,1 3 4 5,,CN,4605,CH,L
QM8S0I,2023-12-06 20:00:00,6,12,2023,20:00,1 5,,KR,5510,CH,L
QM8S0I,2022-04-22 17:00:00,22,4,2022,17:00,3,,KR,6861,CH,L
QM8S0I,2022-01-24 12:00:00,24,1,2022,12:00,1 3 4 0,Check ship's email system by service engineer,PA,9430,CH,L
QM8S0I,2024-01-16 12:00:00,16,1,2024,12:00,1,,KR,5510,CH,L
UT2B7J,2022-02-10 23:00:00,10,2,2022,23:00,1 3 4 5,,PA,11749,CH,L
QM8S0I,2022-12-30 21:00:00,30,12,2022,21:00,1 4,,SG,5518,CH,H
UT2B7J,2022-06-21 14:00:00,21,6,2022,14:00,4 7,,HK,16202,TA,L
QM8S0I,2023-08-10 20:30:00,10,8,2023,20:30,1 3 4,,PA,3109,CH,L
QM8S0I,2023-02-01 08:00:00,1,2,2023,08:00,4 5,,PA,11377,CH,H
DC2T7H,2023-07-30 18:00:00,30,7,2023,18:00,1 3 4 5,,HK,8305,CH,L
DC2T7H,2023-09-03 18:00:00,3,9,2023,18:00,1 3 4 5,,HK,8305,CH,H
DC2T7H,2022-08-27 12:00:00,27,8,2022,12:00,1,,PA,2696,TA,H
JU1W0C,2022-03-17 08:30:00,17,3,2022,08:30,1,,SG,7144,CH,L
DC2T7H,2022-05-27 06:00:00,27,5,2022,06:00,1 3 4 0,"SLOP DISCHARGE,ANNUAL MAINTENANCE BY TECHNICIAN",HK,8271,CH,L
QM8S0I,2023-08-13 22:00:00,13,8,2023,22:00,3 4 5,,PT,16084,CH,L
IM6F3R,2024-03-06 14:00:00,6,3,2024,14:00,1 3 4,NA,MH,11917,CH,L
WE8I3W,2022-12-01 20:00:00,1,12,2022,20:00,1 3,,KR,7143,TA,H
DC2T7H,2022-12-01 17:00:00,1,12,2022,17:00,1 3,,KR,7143,TA,H
QM8S0I,2022-01-25 06:00:00,25,1,2022,06:00,3 4,,KR,5372,CH,H
QM8S0I,2022-07-31 15:00:00,31,7,2022,15:00,1 4,,PA,7353,CH,H
XA7I9H,2023-03-16 11:00:00,16,3,2023,11:00,1 3 4 0,Services,MH,29354,TA,L
QM8S0I,2023-12-20 23:00:00,20,12,2023,23:00,1 4 0,Deslopping,PA,7328,CH,H
DC2T7H,2023-12-04 06:00:00,4,12,2023,06:00,1 3 4,,PA,7294,TA,L
UT2B7J,2022-09-20 04:00:00,20,9,2022,04:00,3 4 5,,NO,17139,CH,H
DC2T7H,2022-10-20 14:00:00,20,10,2022,14:00,3 4 5,,LR,16084,CH,L
DC2T7H,2023-08-15 07:00:00,15,8,2023,07:00,3 4,,PA,16232,CH,L
QM8S0I,2022-02-24 06:00:00,24,2,2022,06:00,1 3,,MH,7002,TA,H
BI1B9U,2023-11-02 07:30:00,2,11,2023,07:30,1 3,,PA,7294,TA,H
QM8S0I,2022-03-21 14:00:00,21,3,2022,14:00,1 3,,KR,7218,CH,L
DC2T7H,2022-10-12 21:00:00,12,10,2022,21:00,1,,TH,1598,TA,H
UT2B7J,2023-09-14 20:00:00,14,9,2023,20:00,1 4,,SG,5021,TA,L
PR0U3J,2023-06-07 03:00:00,7,6,2023,03:00,1 4 5,,MH,29760,TA,H
DC2T7H,2023-01-16 06:00:00,16,1,2023,06:00,1,,TH,1598,TA,H
QM8S0I,2023-08-04 10:00:00,4,8,2023,10:00,1 3,,KR,3595,CH,H
QM8S0I,2023-04-20 02:00:00,20,4,2023,02:00,1,,KR,8277,TA,H
DC2T7H,2023-12-11 09:00:00,11,12,2023,09:00,1 3 5,,SG,6052,TA,L
QM8S0I,2023-07-28 09:00:00,28,7,2023,09:00,1,,CN,5030,CH,L
DC2T7H,2023-02-14 12:00:00,14,2,2023,12:00,1,,MT,8261,TA,L
DC2T7H,2022-05-20 02:15:00,20,5,2022,02:15,1 3,,KR,8294,TA,H
QM8S0I,2023-03-30 05:00:00,30,3,2023,05:00,3,,PA,8271,TA,L
QM8S0I,2022-05-02 07:15:00,2,5,2022,07:15,1,N/A,ID,3955,CH,L
QM8S0I,2022-02-13 20:00:00,13,2,2022,20:00,1,n/a,ID,3955,CH,H
QM8S0I,2022-04-14 20:30:00,14,4,2022,20:30,1,n/a,ID,3955,CH,H
DC2T7H,2023-12-30 05:00:00,30,12,2023,05:00,1 3 5,,PA,8271,TA,L
QM8S0I,2022-08-16 07:00:00,16,8,2022,07:00,3 4,,KR,6294,CH,L
VC2O2C,2022-02-06 20:00:00,6,2,2022,20:00,3 4,,MH,11709,TA,L
DC2T7H,2022-04-27 13:00:00,27,4,2022,13:00,3 4 5 0,OFFLANDING GARBAGE,MH,65714,TA,L
DC2T7H,2022-03-19 21:00:00,19,3,2022,21:00,1 3 4 5,,GR,84850,TA,L
LS4I3U,2022-04-11 18:00:00,11,4,2022,18:00,4,,TZ,58156,TA,H
AT7O0B,2022-11-04 12:00:00,4,11,2022,12:00,3,,HK,159819,TA,L
DC2T7H,2022-08-20 11:00:00,20,8,2022,11:00,3 4 0,"Underwater Hull inspection, propeller polishing",MH,162960,TA,L
OG0X0L,2022-01-11 18:00:00,11,1,2022,18:00,3 4,,MH,81360,TA,H
OG0X0L,2023-01-26 14:00:00,26,1,2023,14:00,4 5,,LR,161692,TA,L
BI1B9U,2023-08-24 18:00:00,24,8,2023,18:00,1 5,,LR,84796,TA,L
PR0U3J,2024-02-20 01:00:00,20,2,2024,01:00,1,,LR,84216,TA,L
ZH7C8E,2022-01-31 23:00:00,31,1,2022,23:00,1 4 5 0,SIGN OFF CREW AT SINGAPORE ANCHORAGE,GR,161579,TA,L
WE8I3W,2022-07-26 23:00:00,26,7,2022,23:00,1 4 5,N/A,GR,84735,TA,L
WE8I3W,2022-07-27 00:01:00,27,7,2022,00:01,1 4 5,N/A,GR,84735,TA,L
PR0U3J,2022-07-26 18:00:00,26,7,2022,18:00,1 4 5,N/A,GR,84735,TA,L
AT7O0B,2022-07-08 13:00:00,8,7,2022,13:00,3 4,,PA,156914,TA,L
WE8I3W,2023-02-18 06:00:00,18,2,2023,06:00,3 4 5,,HK,154180,TA,L
WE8I3W,2022-08-04 00:01:00,4,8,2022,00:01,3 4 5,,MH,156991,TA,H
OG0X0L,2024-03-04 08:00:00,4,3,2024,08:00,3 4 5,,BE,160716,TA,H
WE8I3W,2023-10-14 05:00:00,14,10,2023,05:00,3 4 5,,MH,157316,TA,L
DC2T7H,2022-11-14 10:00:00,14,11,2022,10:00,3 4 5,,CN,167168,TA,H
WE8I3W,2022-12-31 12:00:00,31,12,2022,12:00,3 4 5,,MH,154133,TA,L
GQ0X8L,2022-03-30 20:45:00,30,3,2022,20:45,1,,LR,161983,TA,H
GQ0X8L,2022-12-23 11:00:00,23,12,2022,11:00,1,,LR,82605,TA,L
BI1B9U,2022-08-18 22:00:00,18,8,2022,22:00,3,,MT,85436,TA,L
WE8I3W,2023-01-01 10:00:00,1,1,2023,10:00,3 4 5,,MH,154133,TA,H
GQ0X8L,2022-03-02 21:00:00,2,3,2022,21:00,1,,LR,161983,TA,L
CG0W4Z,2023-01-31 09:00:00,31,1,2023,09:00,1 3 4 5,,BS,84214,TA,H
PR0U3J,2023-01-31 15:30:00,31,1,2023,15:30,1 3 4 5,,BS,84214,TA,H
OG0X0L,2022-02-11 12:00:00,11,2,2022,12:00,3 4 5,,BM,81187,TA,H
AT7O0B,2023-06-08 14:00:00,8,6,2023,14:00,3,,HK,152727,TA,L
CG0W4Z,2024-01-14 08:30:00,14,1,2024,08:30,1 3 4 5,,NO,80838,TA,L
PR0U3J,2023-04-09 14:00:00,9,4,2023,14:00,1,,MH,62659,TA,L
QM8S0I,2023-06-23 15:00:00,23,6,2023,15:00,1 3 4,NA,PA,8271,TA,L
DC2T7H,2023-01-22 15:00:00,22,1,2023,15:00,3 4,,SG,6219,TA,L
WE8I3W,2023-11-11 09:30:00,11,11,2023,09:30,3 4 5,,HK,22116,CH,L
PR0U3J,2022-05-22 14:30:00,22,5,2022,14:30,3 4,,SG,19758,TA,L
WE8I3W,2023-04-06 08:30:00,6,4,2023,08:30,3 4 5,,SG,12196,TA,L
WE8I3W,2022-10-15 09:00:00,15,10,2022,09:00,3 4,,MH,23676,CH,L
DC2T7H,2022-06-05 18:00:00,5,6,2022,18:00,1,,GR,55909,TA,L
UT2B7J,2023-04-28 13:00:00,28,4,2023,13:00,1 3 4 5,,SG,4111,CH,L
PR0U3J,2024-03-21 18:00:00,21,3,2024,18:00,3 4 5,N/A,SG,11866,TA,H
UT2B7J,2022-07-11 16:00:00,11,7,2022,16:00,1 3 4,,SG,5021,TA,L
DC2T7H,2023-01-12 01:00:00,12,1,2023,01:00,1,,PA,5359,TA,L
UT2B7J,2023-08-13 22:00:00,13,8,2023,22:00,1 3 4 5,,SG,4111,TA,L
UT2B7J,2022-04-24 23:30:00,24,4,2022,23:30,1 3 4,,SG,6234,TA,L
UT2B7J,2023-05-26 10:00:00,26,5,2023,10:00,1 3 4 5,,SG,5021,TA,L
UT2B7J,2023-04-29 00:30:00,29,4,2023,00:30,1 3 4 5,,SG,4111,CH,L
UT2B7J,2022-09-05 10:00:00,5,9,2022,10:00,1 3 4,,SG,6231,TA,L
DC2T7H,2023-07-05 22:00:00,5,7,2023,22:00,3 7,,HK,11709,CH,H
JP9G6M,2023-12-06 14:00:00,6,12,2023,14:00,5,,HK,2981,CH,L
UT2B7J,2023-04-28 08:00:00,28,4,2023,08:00,1 3 4 5,,PA,6209,CH,H
QM8S0I,2023-09-09 10:00:00,9,9,2023,10:00,3 4 5,,MY,4526,CH,L
UT2B7J,2022-06-05 06:00:00,5,6,2022,06:00,1 3 4 5,,PA,3629,CH,H
PR0U3J,2022-01-26 12:00:00,26,1,2022,12:00,1 3 5,,KR,5173,CH,L
